image_id,image_type,kilogram_id,image_path
/tangrams/400_440.png,tangram,NA,NA
/tangrams/263_163.png,tangram,NA,NA
/tangrams/263_63.png,tangram,NA,NA
/tangrams/37_99.png,tangram,NA,NA
/tangrams/37_403.png,tangram,NA,NA
/tangrams/37_16.png,tangram,NA,NA
/tangrams/448_246.png,tangram,NA,NA
/tangrams/271_440.png,tangram,NA,NA
/tangrams/125_246.png,tangram,NA,NA
/tangrams/376_246.png,tangram,NA,NA
/tangrams/148_439.png,tangram,NA,NA
/tangrams/460_231.png,tangram,NA,NA
/tangrams/125_231.png,tangram,NA,NA
/tangrams/395_407.png,tangram,NA,NA
/tangrams/125_248.png,tangram,NA,NA
/tangrams/271_16.png,tangram,NA,NA
/tangrams/271_45.png,tangram,NA,NA
/tangrams/125_451.png,tangram,NA,NA
/tangrams/249_179.png,tangram,NA,NA
/tangrams/42_179.png,tangram,NA,NA
/tangrams/396_216.png,tangram,NA,NA
/tangrams/396_286.png,tangram,NA,NA
/tangrams/396_407.png,tangram,NA,NA
/tangrams/396_152.png,tangram,NA,NA
/tangrams/453_439.png,tangram,NA,NA
/tangrams/376_248.png,tangram,NA,NA
/tangrams/460_248.png,tangram,NA,NA
/tangrams/460_246.png,tangram,NA,NA
/tangrams/159_439.png,tangram,NA,NA
/tangrams/6_263.png,tangram,NA,NA
/tangrams/118_439.png,tangram,NA,NA
/tangrams/177_163.png,tangram,NA,NA
/tangrams/177_244.png,tangram,NA,NA
/tangrams/40_372.png,tangram,NA,NA
/tangrams/40_71.png,tangram,NA,NA
/tangrams/40_18.png,tangram,NA,NA
/tangrams/460_451.png,tangram,NA,NA
/tangrams/453_435.png,tangram,NA,NA
/tangrams/40_72.png,tangram,NA,NA
/tangrams/122_341.png,tangram,NA,NA
/tangrams/225_152.png,tangram,NA,NA
/tangrams/225_286.png,tangram,NA,NA
/tangrams/395_286.png,tangram,NA,NA
/tangrams/89_126.png,tangram,NA,NA
/tangrams/6_126.png,tangram,NA,NA
/tangrams/424_126.png,tangram,NA,NA
/tangrams/122_126.png,tangram,NA,NA
/tangrams/5_72.png,tangram,NA,NA
/tangrams/5_71.png,tangram,NA,NA
/tangrams/438_215.png,tangram,NA,NA
/tangrams/5_18.png,tangram,NA,NA
/tangrams/322_71.png,tangram,NA,NA
/tangrams/89_263.png,tangram,NA,NA
/tangrams/395_152.png,tangram,NA,NA
/tangrams/56_71.png,tangram,NA,NA
/tangrams/56_372.png,tangram,NA,NA
/tangrams/56_72.png,tangram,NA,NA
/tangrams/148_9.png,tangram,NA,NA
/tangrams/376_451.png,tangram,NA,NA
/tangrams/118_187.png,tangram,NA,NA
/tangrams/159_187.png,tangram,NA,NA
/tangrams/249_417.png,tangram,NA,NA
/tangrams/118_435.png,tangram,NA,NA
/tangrams/453_187.png,tangram,NA,NA
/tangrams/376_231.png,tangram,NA,NA
/tangrams/448_231.png,tangram,NA,NA
/tangrams/400_189.png,tangram,NA,NA
/tangrams/159_9.png,tangram,NA,NA
/tangrams/184_403.png,tangram,NA,NA
/tangrams/352_16.png,tangram,NA,NA
/tangrams/352_403.png,tangram,NA,NA
/tangrams/352_245.png,tangram,NA,NA
/tangrams/352_99.png,tangram,NA,NA
/tangrams/122_263.png,tangram,NA,NA
/tangrams/271_189.png,tangram,NA,NA
/tangrams/424_135.png,tangram,NA,NA
/tangrams/89_135.png,tangram,NA,NA
/tangrams/122_135.png,tangram,NA,NA
/tangrams/448_451.png,tangram,NA,NA
/tangrams/6_341.png,tangram,NA,NA
/tangrams/177_61.png,tangram,NA,NA
/tangrams/263_61.png,tangram,NA,NA
/tangrams/141_61.png,tangram,NA,NA
/tangrams/334_61.png,tangram,NA,NA
/tangrams/148_187.png,tangram,NA,NA
/tangrams/25_179.png,tangram,NA,NA
/tangrams/322_18.png,tangram,NA,NA
/tangrams/322_72.png,tangram,NA,NA
/tangrams/97_16.png,tangram,NA,NA
/tangrams/400_16.png,tangram,NA,NA
/tangrams/225_16.png,tangram,NA,NA
/tangrams/56_18.png,tangram,NA,NA
/tangrams/322_372.png,tangram,NA,NA
/tangrams/117_152.png,tangram,NA,NA
/tangrams/453_9.png,tangram,NA,NA
/tangrams/25_279.png,tangram,NA,NA
/tangrams/14_417.png,tangram,NA,NA
/tangrams/424_263.png,tangram,NA,NA
/tangrams/89_341.png,tangram,NA,NA
/tangrams/141_163.png,tangram,NA,NA
/tangrams/334_163.png,tangram,NA,NA
/tangrams/25_417.png,tangram,NA,NA
/tangrams/14_179.png,tangram,NA,NA
/tangrams/438_342.png,tangram,NA,NA
/tangrams/49_403.png,tangram,NA,NA
/tangrams/394_342.png,tangram,NA,NA
/tangrams/117_216.png,tangram,NA,NA
/tangrams/148_435.png,tangram,NA,NA
/tangrams/5_372.png,tangram,NA,NA
/tangrams/400_45.png,tangram,NA,NA
/tangrams/184_99.png,tangram,NA,NA
/tangrams/225_407.png,tangram,NA,NA
/tangrams/97_45.png,tangram,NA,NA
/tangrams/159_435.png,tangram,NA,NA
/tangrams/6_135.png,tangram,NA,NA
/tangrams/424_341.png,tangram,NA,NA
/tangrams/37_245.png,tangram,NA,NA
/tangrams/225_440.png,tangram,NA,NA
/tangrams/49_99.png,tangram,NA,NA
/tangrams/118_9.png,tangram,NA,NA
/tangrams/42_417.png,tangram,NA,NA
/tangrams/263_244.png,tangram,NA,NA
/tangrams/249_112.png,tangram,NA,NA
/tangrams/14_112.png,tangram,NA,NA
/tangrams/249_279.png,tangram,NA,NA
/tangrams/141_244.png,tangram,NA,NA
/tangrams/141_63.png,tangram,NA,NA
/tangrams/49_16.png,tangram,NA,NA
/tangrams/14_279.png,tangram,NA,NA
/tangrams/42_279.png,tangram,NA,NA
/tangrams/25_112.png,tangram,NA,NA
/tangrams/42_112.png,tangram,NA,NA
/tangrams/334_244.png,tangram,NA,NA
/tangrams/166_218.png,tangram,NA,NA
/tangrams/117_407.png,tangram,NA,NA
/tangrams/184_16.png,tangram,NA,NA
/tangrams/49_245.png,tangram,NA,NA
/tangrams/30_342.png,tangram,NA,NA
/tangrams/395_216.png,tangram,NA,NA
/tangrams/225_216.png,tangram,NA,NA
/tangrams/273_297.png,tangram,NA,NA
/tangrams/266_162.png,tangram,NA,NA
/tangrams/464_13.png,tangram,NA,NA
/tangrams/316_250.png,tangram,NA,NA
/tangrams/81_464.png,tangram,NA,NA
/tangrams/9_10.png,tangram,NA,NA
/tangrams/220_137.png,tangram,NA,NA
/tangrams/412_13.png,tangram,NA,NA
/tangrams/450_403.png,tangram,NA,NA
/tangrams/145_203.png,tangram,NA,NA
/tangrams/300_69.png,tangram,NA,NA
/tangrams/223_362.png,tangram,NA,NA
/tangrams/89_145.png,tangram,NA,NA
/tangrams/84_11.png,tangram,NA,NA
/tangrams/426_108.png,tangram,NA,NA
/tangrams/78_121.png,tangram,NA,NA
/tangrams/289_303.png,tangram,NA,NA
/tangrams/46_180.png,tangram,NA,NA
/tangrams/288_466.png,tangram,NA,NA
/tangrams/60_95.png,tangram,NA,NA
/tangrams/258_410.png,tangram,NA,NA
/tangrams/239_353.png,tangram,NA,NA
/tangrams/384_393.png,tangram,NA,NA
/tangrams/188_71.png,tangram,NA,NA
/tangrams/341_172.png,tangram,NA,NA
/tangrams/198_390.png,tangram,NA,NA
/tangrams/28_50.png,tangram,NA,NA
/tangrams/313_438.png,tangram,NA,NA
/tangrams/424_324.png,tangram,NA,NA
/tangrams/113_61.png,tangram,NA,NA
/tangrams/251_221.png,tangram,NA,NA
/tangrams/260_272.png,tangram,NA,NA
/tangrams/266_315.png,tangram,NA,NA
/tangrams/10_298.png,tangram,NA,NA
/tangrams/314_330.png,tangram,NA,NA
/tangrams/351_15.png,tangram,NA,NA
/tangrams/136_276.png,tangram,NA,NA
/tangrams/18_229.png,tangram,NA,NA
/tangrams/467_386.png,tangram,NA,NA
/tangrams/269_133.png,tangram,NA,NA
/tangrams/290_466.png,tangram,NA,NA
/tangrams/131_281.png,tangram,NA,NA
/tangrams/113_171.png,tangram,NA,NA
/tangrams/363_56.png,tangram,NA,NA
/tangrams/326_394.png,tangram,NA,NA
/tangrams/269_13.png,tangram,NA,NA
/tangrams/289_163.png,tangram,NA,NA
/tangrams/363_189.png,tangram,NA,NA
/tangrams/138_348.png,tangram,NA,NA
/tangrams/460_380.png,tangram,NA,NA
/tangrams/321_336.png,tangram,NA,NA
/tangrams/277_177.png,tangram,NA,NA
/tangrams/323_195.png,tangram,NA,NA
/tangrams/152_230.png,tangram,NA,NA
/tangrams/367_234.png,tangram,NA,NA
/tangrams/272_59.png,tangram,NA,NA
/tangrams/274_232.png,tangram,NA,NA
/tangrams/167_337.png,tangram,NA,NA
/tangrams/49_397.png,tangram,NA,NA
/tangrams/109_286.png,tangram,NA,NA
/tangrams/136_139.png,tangram,NA,NA
/tangrams/236_209.png,tangram,NA,NA
/tangrams/222_288.png,tangram,NA,NA
/tangrams/273_234.png,tangram,NA,NA
/tangrams/305_228.png,tangram,NA,NA
/tangrams/400_410.png,tangram,NA,NA
/tangrams/310_74.png,tangram,NA,NA
/tangrams/373_330.png,tangram,NA,NA
/tangrams/412_46.png,tangram,NA,NA
/tangrams/34_201.png,tangram,NA,NA
/tangrams/178_189.png,tangram,NA,NA
/tangrams/439_127.png,tangram,NA,NA
/tangrams/431_218.png,tangram,NA,NA
/tangrams/436_403.png,tangram,NA,NA
/tangrams/383_102.png,tangram,NA,NA
/tangrams/18_31.png,tangram,NA,NA
/tangrams/162_276.png,tangram,NA,NA
/tangrams/382_53.png,tangram,NA,NA
/tangrams/2_82.png,tangram,NA,NA
/tangrams/15_280.png,tangram,NA,NA
/tangrams/33_368.png,tangram,NA,NA
/tangrams/256_104.png,tangram,NA,NA
/tangrams/87_458.png,tangram,NA,NA
/tangrams/364_448.png,tangram,NA,NA
/tangrams/282_114.png,tangram,NA,NA
/tangrams/131_414.png,tangram,NA,NA
/tangrams/103_396.png,tangram,NA,NA
/tangrams/86_303.png,tangram,NA,NA
/tangrams/134_108.png,tangram,NA,NA
/tangrams/302_371.png,tangram,NA,NA
/tangrams/461_465.png,tangram,NA,NA
/tangrams/78_385.png,tangram,NA,NA
/tangrams/165_441.png,tangram,NA,NA
/tangrams/305_448.png,tangram,NA,NA
/tangrams/361_307.png,tangram,NA,NA
/tangrams/320_235.png,tangram,NA,NA
/tangrams/114_370.png,tangram,NA,NA
/tangrams/237_20.png,tangram,NA,NA
/tangrams/347_156.png,tangram,NA,NA
/tangrams/24_171.png,tangram,NA,NA
/tangrams/231_75.png,tangram,NA,NA
/tangrams/445_55.png,tangram,NA,NA
/tangrams/208_74.png,tangram,NA,NA
/tangrams/140_33.png,tangram,NA,NA
/tangrams/250_229.png,tangram,NA,NA
/tangrams/128_374.png,tangram,NA,NA
/tangrams/288_123.png,tangram,NA,NA
/tangrams/168_37.png,tangram,NA,NA
/tangrams/18_1.png,tangram,NA,NA
/tangrams/292_46.png,tangram,NA,NA
/tangrams/34_392.png,tangram,NA,NA
/tangrams/21_198.png,tangram,NA,NA
/tangrams/80_286.png,tangram,NA,NA
/tangrams/254_58.png,tangram,NA,NA
/tangrams/109_35.png,tangram,NA,NA
/tangrams/272_319.png,tangram,NA,NA
/tangrams/392_441.png,tangram,NA,NA
/tangrams/316_359.png,tangram,NA,NA
/tangrams/464_238.png,tangram,NA,NA
/tangrams/379_342.png,tangram,NA,NA
/tangrams/365_300.png,tangram,NA,NA
/tangrams/28_244.png,tangram,NA,NA
/tangrams/354_179.png,tangram,NA,NA
/tangrams/149_229.png,tangram,NA,NA
/tangrams/383_43.png,tangram,NA,NA
/tangrams/227_370.png,tangram,NA,NA
/tangrams/3_324.png,tangram,NA,NA
/tangrams/248_464.png,tangram,NA,NA
/tangrams/271_309.png,tangram,NA,NA
/tangrams/183_302.png,tangram,NA,NA
/tangrams/156_179.png,tangram,NA,NA
/tangrams/416_352.png,tangram,NA,NA
/tangrams/95_425.png,tangram,NA,NA
/tangrams/220_337.png,tangram,NA,NA
/tangrams/265_126.png,tangram,NA,NA
/tangrams/239_395.png,tangram,NA,NA
/tangrams/183_95.png,tangram,NA,NA
/tangrams/319_124.png,tangram,NA,NA
/tangrams/203_286.png,tangram,NA,NA
/tangrams/239_46.png,tangram,NA,NA
/tangrams/250_365.png,tangram,NA,NA
/tangrams/413_337.png,tangram,NA,NA
/tangrams/142_81.png,tangram,NA,NA
/tangrams/404_468.png,tangram,NA,NA
/tangrams/381_337.png,tangram,NA,NA
/tangrams/285_169.png,tangram,NA,NA
/tangrams/46_141.png,tangram,NA,NA
/tangrams/291_374.png,tangram,NA,NA
/tangrams/394_20.png,tangram,NA,NA
/tangrams/394_305.png,tangram,NA,NA
/tangrams/83_305.png,tangram,NA,NA
/tangrams/92_297.png,tangram,NA,NA
/tangrams/435_118.png,tangram,NA,NA
/tangrams/240_435.png,tangram,NA,NA
/tangrams/124_445.png,tangram,NA,NA
/tangrams/333_393.png,tangram,NA,NA
/tangrams/121_140.png,tangram,NA,NA
/tangrams/90_26.png,tangram,NA,NA
/tangrams/275_443.png,tangram,NA,NA
/tangrams/294_1.png,tangram,NA,NA
/tangrams/426_297.png,tangram,NA,NA
/tangrams/216_342.png,tangram,NA,NA
/tangrams/288_204.png,tangram,NA,NA
/tangrams/333_132.png,tangram,NA,NA
/tangrams/377_219.png,tangram,NA,NA
/tangrams/426_221.png,tangram,NA,NA
/tangrams/362_456.png,tangram,NA,NA
/tangrams/322_364.png,tangram,NA,NA
/tangrams/373_371.png,tangram,NA,NA
/tangrams/436_178.png,tangram,NA,NA
/tangrams/285_165.png,tangram,NA,NA
/tangrams/238_17.png,tangram,NA,NA
/tangrams/426_68.png,tangram,NA,NA
/tangrams/262_222.png,tangram,NA,NA
/tangrams/338_443.png,tangram,NA,NA
/tangrams/152_372.png,tangram,NA,NA
/tangrams/96_437.png,tangram,NA,NA
/tangrams/359_396.png,tangram,NA,NA
/tangrams/349_204.png,tangram,NA,NA
/tangrams/7_185.png,tangram,NA,NA
/tangrams/401_347.png,tangram,NA,NA
/tangrams/53_161.png,tangram,NA,NA
/tangrams/247_169.png,tangram,NA,NA
/tangrams/293_321.png,tangram,NA,NA
/tangrams/234_243.png,tangram,NA,NA
/tangrams/63_415.png,tangram,NA,NA
/tangrams/350_250.png,tangram,NA,NA
/tangrams/320_4.png,tangram,NA,NA
/tangrams/219_197.png,tangram,NA,NA
/tangrams/20_271.png,tangram,NA,NA
/tangrams/310_123.png,tangram,NA,NA
/tangrams/120_290.png,tangram,NA,NA
/tangrams/120_38.png,tangram,NA,NA
/tangrams/120_308.png,tangram,NA,NA
/tangrams/120_376.png,tangram,NA,NA
/tangrams/462_429.png,tangram,NA,NA
/tangrams/366_145.png,tangram,NA,NA
/tangrams/172_378.png,tangram,NA,NA
/tangrams/30_215.png,tangram,NA,NA
/tangrams/166_385.png,tangram,NA,NA
/tangrams/235_142.png,tangram,NA,NA
/tangrams/33_142.png,tangram,NA,NA
/tangrams/436_142.png,tangram,NA,NA
/tangrams/263_142.png,tangram,NA,NA
/tangrams/131_429.png,tangram,NA,NA
/tangrams/436_7.png,tangram,NA,NA
/tangrams/77_305.png,tangram,NA,NA
/tangrams/359_203.png,tangram,NA,NA
/tangrams/235_118.png,tangram,NA,NA
/tangrams/436_118.png,tangram,NA,NA
/tangrams/424_55.png,tangram,NA,NA
/tangrams/263_118.png,tangram,NA,NA
/tangrams/274_42.png,tangram,NA,NA
/tangrams/263_90.png,tangram,NA,NA
/tangrams/33_90.png,tangram,NA,NA
/tangrams/304_433.png,tangram,NA,NA
/tangrams/265_433.png,tangram,NA,NA
/tangrams/426_298.png,tangram,NA,NA
/tangrams/316_290.png,tangram,NA,NA
/tangrams/47_36.png,tangram,NA,NA
/tangrams/37_272.png,tangram,NA,NA
/tangrams/283_347.png,tangram,NA,NA
/tangrams/467_328.png,tangram,NA,NA
/tangrams/462_444.png,tangram,NA,NA
/tangrams/462_377.png,tangram,NA,NA
/tangrams/30_218.png,tangram,NA,NA
/tangrams/225_281.png,tangram,NA,NA
/tangrams/402_448.png,tangram,NA,NA
/tangrams/219_55.png,tangram,NA,NA
/tangrams/394_218.png,tangram,NA,NA
/tangrams/422_28.png,tangram,NA,NA
/tangrams/395_264.png,tangram,NA,NA
/tangrams/462_28.png,tangram,NA,NA
/tangrams/418_91.png,tangram,NA,NA
/tangrams/422_377.png,tangram,NA,NA
/tangrams/390_55.png,tangram,NA,NA
/tangrams/418_267.png,tangram,NA,NA
/tangrams/161_453.png,tangram,NA,NA
/tangrams/198_91.png,tangram,NA,NA
/tangrams/467_367.png,tangram,NA,NA
/tangrams/54_42.png,tangram,NA,NA
/tangrams/24_337.png,tangram,NA,NA
/tangrams/422_444.png,tangram,NA,NA
/tangrams/162_278.png,tangram,NA,NA
/tangrams/274_331.png,tangram,NA,NA
/tangrams/182_36.png,tangram,NA,NA
/tangrams/320_401.png,tangram,NA,NA
/tangrams/401_377.png,tangram,NA,NA
/tangrams/121_267.png,tangram,NA,NA
/tangrams/156_403.png,tangram,NA,NA
/tangrams/467_145.png,tangram,NA,NA
/tangrams/401_429.png,tangram,NA,NA
/tangrams/228_337.png,tangram,NA,NA
/tangrams/228_65.png,tangram,NA,NA
/tangrams/8_114.png,tangram,NA,NA
/tangrams/121_431.png,tangram,NA,NA
/tangrams/47_243.png,tangram,NA,NA
/tangrams/235_90.png,tangram,NA,NA
/tangrams/320_276.png,tangram,NA,NA
/tangrams/78_232.png,tangram,NA,NA
/tangrams/436_243.png,tangram,NA,NA
/tangrams/182_7.png,tangram,NA,NA
/tangrams/78_262.png,tangram,NA,NA
/tangrams/144_232.png,tangram,NA,NA
/tangrams/140_360.png,tangram,NA,NA
/tangrams/63_65.png,tangram,NA,NA
/tangrams/63_177.png,tangram,NA,NA
/tangrams/228_177.png,tangram,NA,NA
/tangrams/390_91.png,tangram,NA,NA
/tangrams/182_320.png,tangram,NA,NA
/tangrams/161_25.png,tangram,NA,NA
/tangrams/401_28.png,tangram,NA,NA
/tangrams/131_28.png,tangram,NA,NA
/tangrams/17_131.png,tangram,NA,NA
/tangrams/422_429.png,tangram,NA,NA
/tangrams/436_272.png,tangram,NA,NA
/tangrams/182_91.png,tangram,NA,NA
/tangrams/17_278.png,tangram,NA,NA
/tangrams/463_360.png,tangram,NA,NA
/tangrams/274_456.png,tangram,NA,NA
/tangrams/162_417.png,tangram,NA,NA
/tangrams/33_85.png,tangram,NA,NA
/tangrams/235_85.png,tangram,NA,NA
/tangrams/436_85.png,tangram,NA,NA
/tangrams/263_85.png,tangram,NA,NA
/tangrams/204_145.png,tangram,NA,NA
/tangrams/182_243.png,tangram,NA,NA
/tangrams/75_1.png,tangram,NA,NA
/tangrams/268_203.png,tangram,NA,NA
/tangrams/75_203.png,tangram,NA,NA
/tangrams/154_1.png,tangram,NA,NA
/tangrams/154_203.png,tangram,NA,NA
/tangrams/268_1.png,tangram,NA,NA
/tangrams/198_320.png,tangram,NA,NA
/tangrams/131_444.png,tangram,NA,NA
/tangrams/268_447.png,tangram,NA,NA
/tangrams/395_378.png,tangram,NA,NA
/tangrams/355_378.png,tangram,NA,NA
/tangrams/418_60.png,tangram,NA,NA
/tangrams/340_378.png,tangram,NA,NA
/tangrams/96_60.png,tangram,NA,NA
/tangrams/121_60.png,tangram,NA,NA
/tangrams/134_60.png,tangram,NA,NA
/tangrams/467_405.png,tangram,NA,NA
/tangrams/47_272.png,tangram,NA,NA
/tangrams/182_272.png,tangram,NA,NA
/tangrams/30_385.png,tangram,NA,NA
/tangrams/219_254.png,tangram,NA,NA
/tangrams/436_36.png,tangram,NA,NA
/tangrams/17_417.png,tangram,NA,NA
/tangrams/283_137.png,tangram,NA,NA
/tangrams/2_55.png,tangram,NA,NA
/tangrams/55_448.png,tangram,NA,NA
/tangrams/366_328.png,tangram,NA,NA
/tangrams/17_360.png,tangram,NA,NA
/tangrams/274_299.png,tangram,NA,NA
/tangrams/219_305.png,tangram,NA,NA
/tangrams/395_210.png,tangram,NA,NA
/tangrams/355_210.png,tangram,NA,NA
/tangrams/281_145.png,tangram,NA,NA
/tangrams/281_405.png,tangram,NA,NA
/tangrams/281_367.png,tangram,NA,NA
/tangrams/424_305.png,tangram,NA,NA
/tangrams/2_305.png,tangram,NA,NA
/tangrams/337_320.png,tangram,NA,NA
/tangrams/107_110.png,tangram,NA,NA
/tangrams/96_431.png,tangram,NA,NA
/tangrams/189_401.png,tangram,NA,NA
/tangrams/134_267.png,tangram,NA,NA
/tangrams/355_264.png,tangram,NA,NA
/tangrams/172_264.png,tangram,NA,NA
/tangrams/134_431.png,tangram,NA,NA
/tangrams/140_417.png,tangram,NA,NA
/tangrams/463_417.png,tangram,NA,NA
/tangrams/134_91.png,tangram,NA,NA
/tangrams/144_134.png,tangram,NA,NA
/tangrams/340_264.png,tangram,NA,NA
/tangrams/366_63.png,tangram,NA,NA
/tangrams/390_70.png,tangram,NA,NA
/tangrams/426_114.png,tangram,NA,NA
/tangrams/316_308.png,tangram,NA,NA
/tangrams/340_210.png,tangram,NA,NA
/tangrams/172_210.png,tangram,NA,NA
/tangrams/107_403.png,tangram,NA,NA
/tangrams/107_114.png,tangram,NA,NA
/tangrams/107_298.png,tangram,NA,NA
/tangrams/166_215.png,tangram,NA,NA
/tangrams/166_342.png,tangram,NA,NA
/tangrams/366_405.png,tangram,NA,NA
/tangrams/430_453.png,tangram,NA,NA
/tangrams/366_9.png,tangram,NA,NA
/tangrams/418_431.png,tangram,NA,NA
/tangrams/144_262.png,tangram,NA,NA
/tangrams/281_328.png,tangram,NA,NA
/tangrams/395_299.png,tangram,NA,NA
/tangrams/63_337.png,tangram,NA,NA
/tangrams/405_337.png,tangram,NA,NA
/tangrams/24_445.png,tangram,NA,NA
/tangrams/405_65.png,tangram,NA,NA
/tangrams/405_177.png,tangram,NA,NA
/tangrams/316_376.png,tangram,NA,NA
/tangrams/198_70.png,tangram,NA,NA
/tangrams/337_70.png,tangram,NA,NA
/tangrams/182_70.png,tangram,NA,NA
/tangrams/182_55.png,tangram,NA,NA
/tangrams/129_299.png,tangram,NA,NA
/tangrams/435_107.png,tangram,NA,NA
/tangrams/121_91.png,tangram,NA,NA
/tangrams/272_376.png,tangram,NA,NA
/tangrams/272_38.png,tangram,NA,NA
/tangrams/272_308.png,tangram,NA,NA
/tangrams/272_290.png,tangram,NA,NA
/tangrams/235_137.png,tangram,NA,NA
/tangrams/140_131.png,tangram,NA,NA
/tangrams/24_177.png,tangram,NA,NA
/tangrams/140_278.png,tangram,NA,NA
/tangrams/162_131.png,tangram,NA,NA
/tangrams/55_25.png,tangram,NA,NA
/tangrams/438_385.png,tangram,NA,NA
/tangrams/98_428.png,tangram,NA,NA
/tangrams/98_107.png,tangram,NA,NA
/tangrams/463_278.png,tangram,NA,NA
/tangrams/63_445.png,tangram,NA,NA
/tangrams/54_331.png,tangram,NA,NA
/tangrams/54_299.png,tangram,NA,NA
/tangrams/54_456.png,tangram,NA,NA
/tangrams/390_320.png,tangram,NA,NA
/tangrams/283_401.png,tangram,NA,NA
/tangrams/304_134.png,tangram,NA,NA
/tangrams/53_70.png,tangram,NA,NA
/tangrams/356_281.png,tangram,NA,NA
/tangrams/162_360.png,tangram,NA,NA
/tangrams/204_405.png,tangram,NA,NA
/tangrams/204_367.png,tangram,NA,NA
/tangrams/204_328.png,tangram,NA,NA
/tangrams/355_299.png,tangram,NA,NA
/tangrams/172_299.png,tangram,NA,NA
/tangrams/340_299.png,tangram,NA,NA
/tangrams/401_444.png,tangram,NA,NA
/tangrams/268_327.png,tangram,NA,NA
/tangrams/228_445.png,tangram,NA,NA
/tangrams/366_367.png,tangram,NA,NA
/tangrams/55_453.png,tangram,NA,NA
/tangrams/59_299.png,tangram,NA,NA
/tangrams/78_134.png,tangram,NA,NA
/tangrams/96_91.png,tangram,NA,NA
/tangrams/96_267.png,tangram,NA,NA
/tangrams/267_376.png,tangram,NA,NA
/tangrams/78_433.png,tangram,NA,NA
/tangrams/154_447.png,tangram,NA,NA
/tangrams/225_424.png,tangram,NA,NA
/tangrams/161_448.png,tangram,NA,NA
/tangrams/53_281.png,tangram,NA,NA
/tangrams/356_424.png,tangram,NA,NA
/tangrams/337_55.png,tangram,NA,NA
/tangrams/98_406.png,tangram,NA,NA
/tangrams/131_377.png,tangram,NA,NA
/tangrams/337_91.png,tangram,NA,NA
/tangrams/356_70.png,tangram,NA,NA
/tangrams/438_218.png,tangram,NA,NA
/tangrams/359_1.png,tangram,NA,NA
/tangrams/426_110.png,tangram,NA,NA
/tangrams/426_403.png,tangram,NA,NA
/tangrams/463_131.png,tangram,NA,NA
/tangrams/316_38.png,tangram,NA,NA
/tangrams/75_327.png,tangram,NA,NA
/tangrams/304_262.png,tangram,NA,NA
/tangrams/226_63.png,tangram,NA,NA
/tangrams/2_33.png,tangram,NA,NA
/tangrams/59_42.png,tangram,NA,NA
/tangrams/59_456.png,tangram,NA,NA
/tangrams/59_331.png,tangram,NA,NA
/tangrams/156_298.png,tangram,NA,NA
/tangrams/156_114.png,tangram,NA,NA
/tangrams/23_406.png,tangram,NA,NA
/tangrams/23_207.png,tangram,NA,NA
/tangrams/144_433.png,tangram,NA,NA
/tangrams/50_207.png,tangram,NA,NA
/tangrams/283_276.png,tangram,NA,NA
/tangrams/435_207.png,tangram,NA,NA
/tangrams/161_395.png,tangram,NA,NA
/tangrams/235_401.png,tangram,NA,NA
/tangrams/198_55.png,tangram,NA,NA
/tangrams/320_137.png,tangram,NA,NA
/tangrams/320_347.png,tangram,NA,NA
/tangrams/430_395.png,tangram,NA,NA
/tangrams/23_107.png,tangram,NA,NA
/tangrams/394_215.png,tangram,NA,NA
/tangrams/435_406.png,tangram,NA,NA
/tangrams/8_110.png,tangram,NA,NA
/tangrams/37_36.png,tangram,NA,NA
/tangrams/436_90.png,tangram,NA,NA
/tangrams/23_428.png,tangram,NA,NA
/tangrams/267_38.png,tangram,NA,NA
/tangrams/394_385.png,tangram,NA,NA
/tangrams/267_308.png,tangram,NA,NA
/tangrams/267_290.png,tangram,NA,NA
/tangrams/154_327.png,tangram,NA,NA
/tangrams/24_65.png,tangram,NA,NA
/tangrams/424_254.png,tangram,NA,NA
/tangrams/129_456.png,tangram,NA,NA
/tangrams/265_262.png,tangram,NA,NA
/tangrams/235_276.png,tangram,NA,NA
/tangrams/235_347.png,tangram,NA,NA
/tangrams/77_33.png,tangram,NA,NA
/tangrams/77_254.png,tangram,NA,NA
/tangrams/33_118.png,tangram,NA,NA
/tangrams/424_33.png,tangram,NA,NA
/tangrams/50_107.png,tangram,NA,NA
/tangrams/98_207.png,tangram,NA,NA
/tangrams/435_428.png,tangram,NA,NA
/tangrams/129_331.png,tangram,NA,NA
/tangrams/8_298.png,tangram,NA,NA
/tangrams/8_403.png,tangram,NA,NA
/tangrams/359_447.png,tangram,NA,NA
/tangrams/55_395.png,tangram,NA,NA
/tangrams/219_33.png,tangram,NA,NA
/tangrams/189_276.png,tangram,NA,NA
/tangrams/189_137.png,tangram,NA,NA
/tangrams/189_347.png,tangram,NA,NA
/tangrams/156_110.png,tangram,NA,NA
/tangrams/37_243.png,tangram,NA,NA
/tangrams/50_406.png,tangram,NA,NA
/tangrams/225_408.png,tangram,NA,NA
/tangrams/53_408.png,tangram,NA,NA
/tangrams/396_281.png,tangram,NA,NA
/tangrams/396_70.png,tangram,NA,NA
/tangrams/50_428.png,tangram,NA,NA
/tangrams/396_424.png,tangram,NA,NA
/tangrams/225_70.png,tangram,NA,NA
/tangrams/356_408.png,tangram,NA,NA
/tangrams/53_424.png,tangram,NA,NA
/tangrams/304_232.png,tangram,NA,NA
/tangrams/265_134.png,tangram,NA,NA
/tangrams/75_447.png,tangram,NA,NA
